JOB_CODE,JOB_NAME,created By EmployeeID,JOB_DESC
100258 (old),TEMP,DefaultAdmin,
110021,Production Team Member,DefaultAdmin,This Job is for Production Team Member Users only
110027,Supervisor(delete),DefaultAdmin,
110074,Direct Production Team Member,DefaultAdmin,This Job is for Direct Production Team Member Users only
110076,Direct Quality Control Team Me,DefaultAdmin,This Job is for Direct Quality Control Team Me Users only
110077,Direct Team Leader,DefaultAdmin,This Job is for Direct Team Leader Users only
110097,Quality Engineer II,DefaultAdmin,This Job is for Quality Engineer II Users only
110133,"Shift Leader IV, MTM",DefaultAdmin,"This Job is for Shift Leader IV, MTM Users only"
330062,TPS Technician,DefaultAdmin,
440041,Maintenance Team Member,DefaultAdmin,
550016,Engineering Technician,DefaultAdmin,This Job is for Engineering Technician Users only
550066,Supervisor(delete),DefaultAdmin,
660001,Clerk,DefaultAdmin,This Job is for Clerk Users only
660003,Shipping Specialist,DefaultAdmin,
660004,Packaging Specialist,DefaultAdmin,
660009,Administrator,DefaultAdmin,
660012,"Administrator, Accounting",DefaultAdmin,
660016,Help Desk Operator,DefaultAdmin,
660017,Training Specialist,DefaultAdmin,
660019,Quality Engineering Technician,DefaultAdmin,
660020,Quality Specialist,DefaultAdmin,
660021,Translator,DefaultAdmin,
660026,Supv Maintenance(delete),DefaultAdmin,
660027,Supervisor,DefaultAdmin,
660035,Public Relations Spe,DefaultAdmin,
660036,Human Resources Generalist,DefaultAdmin,
660039,Project Coordinator,DefaultAdmin,
660041,Cost Accountant,DefaultAdmin,
660042,General Accountant,DefaultAdmin,This Job is for General Accountant Users only
660053,Quality Engineer I,DefaultAdmin,
660055,Manufacturing Engineer II,DefaultAdmin,
660057,Quality Engineer II,DefaultAdmin,
660061,Customs Specialists,DefaultAdmin,
660062,"Occupational Health Nurse, SR",DefaultAdmin,
660076,Environmental Specialist,DefaultAdmin,
660088,General Manager,DefaultAdmin,
660093,"Cost Accountant, SR",DefaultAdmin,
660094,Inventory Accountant,DefaultAdmin,This Job is for Inventory Accountant Users only
660095,Ast GM Quality,DefaultAdmin,
660096,"General Manager, Asst",DefaultAdmin,
660104,Vice President,DefaultAdmin,
660107,Production Team Member,DefaultAdmin,
660108,Lead Team Member,DefaultAdmin,
660109,Mold Set-up Team Member,DefaultAdmin,
660110,Maintenance Team Member I,DefaultAdmin,
660111,Maintenance Team Member II,DefaultAdmin,
660121,Quality Engineering Tech II,DefaultAdmin,
660122,Ocup Health Speciali,DefaultAdmin,This Job is for Ocup Health Speciali Users only
660126,Intern,DefaultAdmin,
660127,Supervisor II,DefaultAdmin,
660128,Packaging Engineer I,DefaultAdmin,This Job is for Packaging Engineer I Users only
660129,Project Engineer I,DefaultAdmin,This Job is for Project Engineer I Users only
660131,"Apprentice, MTM",DefaultAdmin,"This Job is for Apprentice, MTM Users only"
660132,Human Resources Generalist SR.,DefaultAdmin,
660135,Machine Engineer I,DefaultAdmin,
660137,Shift Leader,DefaultAdmin,
660144,Ast Mgr Production,DefaultAdmin,
660150,Ast Manager,DefaultAdmin,This Job is for Ast Manager Users only
660159,Lead Tech Poly Mold,DefaultAdmin,
660161,"Kaizen Shop Technician, MTM",DefaultAdmin,"This Job is for Kaizen Shop Technician, MTM Users only"
660170,Maintenance Team Member III,DefaultAdmin,
660171,Maintenance Team Member IV,DefaultAdmin,
660172,Maintenance Team Member V,DefaultAdmin,This Job is for Maintenance Team Member V Users only
660173,Planner I,DefaultAdmin,
660174,Planner II,DefaultAdmin,
660175,Machine Engineer II,DefaultAdmin,
660176,Machine Engineer III,DefaultAdmin,
660178,Planner III,DefaultAdmin,This Job is for Planner III Users only
660180,"Administrator, Maintenance",DefaultAdmin,
660181,"Administrator, AP",DefaultAdmin,
660182,"Administrator, Purchasing",DefaultAdmin,
660183,"Administrator, Process Stabliz",DefaultAdmin,
660185,Maintenance Team Member VI,DefaultAdmin,This Job is for Maintenance Team Member VI Users only
660186,"Maintenance Team Member, JR",DefaultAdmin,"This Job is for Maintenance Team Member, JR Users only"
660190,"Cost Accountant, Jr.",DefaultAdmin,
660191,Project Engineer II,DefaultAdmin,This Job is for Project Engineer II Users only
660211,Manufacturing Engineer I,DefaultAdmin,
660212,Machinist,DefaultAdmin,
660217,TPS Engineer I,DefaultAdmin,
660219,Engineering Technician III,DefaultAdmin,
660225,"Manager, Assistant",DefaultAdmin,
660240,"Supervisor, Tech",DefaultAdmin,"This Job is for Supervisor, Tech Users only"
660241,"Supervisor II, Tech",DefaultAdmin,"This Job is for Supervisor II, Tech Users only"
660242,"Manager, Assistant, Tech",DefaultAdmin,"This Job is for Manager, Assistant, Tech Users only"
660243,"Manager, Tech",DefaultAdmin,"This Job is for Manager, Tech Users only"
660244,"Manager, Senior, Tech",DefaultAdmin,"This Job is for Manager, Senior, Tech Users only"
660245,"General Manager, Asst, Tech",DefaultAdmin,"This Job is for General Manager, Asst, Tech Users only"
660246,"General Manager, Tech",DefaultAdmin,"This Job is for General Manager, Tech Users only"
660247,"General Manager, Senior, Tech",DefaultAdmin,"This Job is for General Manager, Senior, Tech Users only"
660250,"Supervisor, Admin",DefaultAdmin,"This Job is for Supervisor, Admin Users only"
660252,"Manager, Assistant, Admin",DefaultAdmin,"This Job is for Manager, Assistant, Admin Users only"
660253,"Manager, Admin",DefaultAdmin,"This Job is for Manager, Admin Users only"
660254,"Manager, Senior, Admin",DefaultAdmin,"This Job is for Manager, Senior, Admin Users only"
660265,Pre Production Planner,DefaultAdmin,
660269,Quality Engineer III,DefaultAdmin,
660270,Manufacturing Engineer III,DefaultAdmin,
660271,"Accountant, Senior",DefaultAdmin,
660280,"Shift Leader I, MTM",DefaultAdmin,"This Job is for Shift Leader I, MTM Users only"
660281,"Shift Leader II, MTM",DefaultAdmin,"This Job is for Shift Leader II, MTM Users only"
660282,"Shift Leader III, MTM",DefaultAdmin,"This Job is for Shift Leader III, MTM Users only"
660283,"Shift Leader IV, MTM",DefaultAdmin,"This Job is for Shift Leader IV, MTM Users only"
660284,"Shift Leader V, MTM",DefaultAdmin,"This Job is for Shift Leader V, MTM Users only"
660285,"Shift Leader VI, MTM",DefaultAdmin,"This Job is for Shift Leader VI, MTM Users only"
660738,"General Manager, Senior",DefaultAdmin,
660740,Design Engineer,DefaultAdmin,
660741,Design Engineer II,DefaultAdmin,
660742,Design Engineer III,DefaultAdmin,
660743,Designer,DefaultAdmin,
660744,"Designer, SR",DefaultAdmin,"This Job is for Designer, SR Users only"
660805,Asst GM,DefaultAdmin,
660810,President,DefaultAdmin,
660813,"Tool and Die Maker, MTM",DefaultAdmin,"This Job is for Tool and Die Maker, MTM Users only"
660815,Mold Engineer,DefaultAdmin,
660817,Mold Engineer II,DefaultAdmin,
660818,Mold Engineer III,DefaultAdmin,
660830,"Human Resource Specialist, SR",DefaultAdmin,
660831,"Payroll Specialist, SR",DefaultAdmin,"This Job is for Payroll Specialist, SR Users only"
660833,TPS Engineer II,DefaultAdmin,
660850,Other,DefaultAdmin,This Job is for Other Users only
660944,Manager,DefaultAdmin,
660966,"Shift Leader, Tool and Die Mak",DefaultAdmin,
660968,"Specialist, Preventative Maintenance",DefaultAdmin,
661003,Engineering Technician,DefaultAdmin,
661004,"Engineering Technician, PT",DefaultAdmin,"This Job is for Engineering Technician, PT Users only"
661014,Supervisor,DefaultAdmin,This Job is for Supervisor Users only
661021,Engineering Technician II,DefaultAdmin,
661136,Quality Resident Engineer,DefaultAdmin,
661142,Safety Specialist,DefaultAdmin,
661624,Principal Engineer,DefaultAdmin,
661625,"Manager, Senior",DefaultAdmin,
661627,Payroll Specialist,DefaultAdmin,
661628,"Specialist, Engineering Admin",DefaultAdmin,
661633,Shipping Team Member,DefaultAdmin,
661634,Quality Team Member,DefaultAdmin,
661636,Maintenance Engineer,DefaultAdmin,
661637,Pre Production Specialist,DefaultAdmin,
661638,PTM-Retiree,DefaultAdmin,This Job is for PTM-Retiree Users only
661639,Machine Programmer,DefaultAdmin,
661642,Quality Testing Technician,DefaultAdmin,
661643,"Chrome Router, MTM",DefaultAdmin,"This Job is for Chrome Router, MTM Users only"
661644,Chemist I,DefaultAdmin,
661645,"Kaizen Shop Technician II, MTM",DefaultAdmin,"This Job is for Kaizen Shop Technician II, MTM Users only"
661646,Direct-Production Team Member,DefaultAdmin,
661647,Direct- Shipping Team Member,DefaultAdmin,
661648,Direct- Quality Team Member,DefaultAdmin,
661649,Direct- Lead Team Member,DefaultAdmin,
661650,Direct- Mold Set-up Team Membe,DefaultAdmin,
661651,Learning & Development Special,DefaultAdmin,bananas
661652,"Enviromental Special, SR",DefaultAdmin,"This Job is for Enviromental Special, SR Users only"
661653,System Specialist,DefaultAdmin,This Job is for System Specialist Users only
661654,Direct3- Production Team Membe,DefaultAdmin,This Job is for Direct3- Production Team Membe Users only
661655,Direct3- Shipping Team Member,DefaultAdmin,This Job is for Direct3- Shipping Team Member Users only
661656,Direct3- Quality Team Member,DefaultAdmin,
661657,Direct3- Lead Team Member,DefaultAdmin,
661658,Direct3- Mold Set-up Team Memb,DefaultAdmin,This Job is for Direct3- Mold Set-up Team Memb Users only
661659,Machine Programmer II,DefaultAdmin,This Job is for Machine Programmer II Users only
661660,Machine Programmer III,DefaultAdmin,This Job is for Machine Programmer III Users only
661661,Mold Engineer III,DefaultAdmin,This Job is for Mold Engineer III Users only
661662,"Analyst, Service",DefaultAdmin,"This Job is for Analyst, Service Users only"
661663,"Specialist, Accounting",DefaultAdmin,"This Job is for Specialist, Accounting Users only"
661664,"Manufacturing Engineer, JR",DefaultAdmin,"This Job is for Manufacturing Engineer, JR Users only"
661665,OJT Team Member,DefaultAdmin,This Job is for OJT Team Member Users only
661666,"Shipping Specialist, Sr.",DefaultAdmin,"This Job is for Shipping Specialist, Sr. Users only"
661667,Learning & Development Spec Sr,DefaultAdmin,This Job is for Learning & Development Spec Sr Users only
661668,"Administrator, Accounting, Sr.",DefaultAdmin,"This Job is for Administrator, Accounting, Sr. Users only"
661669,"Specialist, Project",DefaultAdmin,"This Job is for Specialist, Project Users only"
661670,"Payroll Specialist, PT",DefaultAdmin,"This Job is for Payroll Specialist, PT Users only"
770186,Specialist - AR,DefaultAdmin,This Job is for Specialist - AR Users only
770201,Administrator - Accts Payable,DefaultAdmin,This Job is for Administrator - Accts Payable Users only
880007,Mold Maintenance,DefaultAdmin,This Job is for Mold Maintenance Users only
999997,Temp Agency Express,DefaultAdmin,This Job is for Temp Agency Express Users only
999999,Temp Agency,DefaultAdmin,This Job is for Temp Agency Users only
999999 (wrong number),Default Job Code,DefaultAdmin,
ASK100258 (old),TEMP,DefaultAdmin,
ASK110001,Accounting,DefaultAdmin,This Job is for Accounting Users only
ASK110003,"Manager, Assistant",DefaultAdmin,"This Job is for Manager, Assistant Users only"
ASK110006,Customer Service Rep,DefaultAdmin,This Job is for Customer Service Rep Users only
ASK110007,Data Entry,DefaultAdmin,This Job is for Data Entry Users only
ASK110008,Engineer,DefaultAdmin,This Job is for Engineer Users only
ASK110010,General Manager,DefaultAdmin,This Job is for General Manager Users only
ASK110011,Human Resources Administrative,DefaultAdmin,This Job is for Human Resources Administrative Users only
ASK110013,"Maintenance Electrical, MTM",DefaultAdmin,"This Job is for Maintenance Electrical, MTM Users only"
ASK110015,Manager,DefaultAdmin,This Job is for Manager Users only
ASK110018,Maintenance Machinest Team Mem,DefaultAdmin,This Job is for Maintenance Machinest Team Mem Users only
ASK110019,Production Control Team Member,DefaultAdmin,This Job is for Production Control Team Member Users only
ASK110020,Planner,DefaultAdmin,This Job is for Planner Users only
ASK110021,Production Team Member,DefaultAdmin,This Job is for Production Team Member Users only
ASK110022,Quality Control Team Member,DefaultAdmin,This Job is for Quality Control Team Member Users only
ASK110026,Specialist,DefaultAdmin,This Job is for Specialist Users only
ASK110027,Supervisor,DefaultAdmin,This Job is for Supervisor Users only
ASK110028,Team Leader,DefaultAdmin,This Job is for Team Leader Users only
ASK110037,Packaging Specialist,DefaultAdmin,This Job is for Packaging Specialist Users only
ASK110044,Janitor,DefaultAdmin,This Job is for Janitor Users only
ASK110057,SCOUT LEADER,DefaultAdmin,This Job is for SCOUT LEADER Users only
ASK110058,Extrusion Team Leader,DefaultAdmin,This Job is for Extrusion Team Leader Users only
ASK110059,Extrusion Team Member,DefaultAdmin,This Job is for Extrusion Team Member Users only
ASK110060,Vice President,DefaultAdmin,This Job is for Vice President Users only
ASK110061,QC Lab Tech,DefaultAdmin,This Job is for QC Lab Tech Users only
ASK110066,Supervisor TPS,DefaultAdmin,This Job is for Supervisor TPS Users only
ASK110070,Molder Team Member,DefaultAdmin,This Job is for Molder Team Member Users only
ASK110071,Relief Team Member,DefaultAdmin,This Job is for Relief Team Member Users only
ASK110072,"General Manager, Asst",DefaultAdmin,"This Job is for General Manager, Asst Users only"
ASK110073,Receiving Clerk,DefaultAdmin,This Job is for Receiving Clerk Users only
ASK110074,Direct Production Team Member,DefaultAdmin,This Job is for Direct Production Team Member Users only
ASK110075,Direct Production Control Team,DefaultAdmin,This Job is for Direct Production Control Team Users only
ASK110076,Direct Quality Control Team Me,DefaultAdmin,This Job is for Direct Quality Control Team Me Users only
ASK110077,Direct Team Leader,DefaultAdmin,This Job is for Direct Team Leader Users only
ASK110079,Direct Area Relief Team Member,DefaultAdmin,This Job is for Direct Area Relief Team Member Users only
ASK110080,Mold Set-up Team Member,DefaultAdmin,This Job is for Mold Set-up Team Member Users only
ASK110081,Supervisor II,DefaultAdmin,This Job is for Supervisor II Users only
ASK110082,"Manager, Senior",DefaultAdmin,"This Job is for Manager, Senior Users only"
ASK110083,Mold Engineer II,DefaultAdmin,This Job is for Mold Engineer II Users only
ASK110084,Shipping Specialist,DefaultAdmin,This Job is for Shipping Specialist Users only
ASK110085,EHS Specialist,DefaultAdmin,This Job is for EHS Specialist Users only
ASK110086,Process Engineer I,DefaultAdmin,This Job is for Process Engineer I Users only
ASK110087,Process Engineer II,DefaultAdmin,This Job is for Process Engineer II Users only
ASK110088,Human Resources Generalist,DefaultAdmin,This Job is for Human Resources Generalist Users only
ASK110089,Intern,DefaultAdmin,This Job is for Intern Users only
ASK110090,Shift Leader,DefaultAdmin,This Job is for Shift Leader Users only
ASK110091,Maintenance Team Member I,DefaultAdmin,This Job is for Maintenance Team Member I Users only
ASK110094,Maintenance Team Member IV,DefaultAdmin,This Job is for Maintenance Team Member IV Users only
ASK110095,Maintenance Team Member V,DefaultAdmin,This Job is for Maintenance Team Member V Users only
ASK110096,Quality Engineer I,DefaultAdmin,This Job is for Quality Engineer I Users only
ASK110097,Quality Engineer II,DefaultAdmin,This Job is for Quality Engineer II Users only
ASK110101,"Kaizen Shop Technician, MTM",DefaultAdmin,"This Job is for Kaizen Shop Technician, MTM Users only"
ASK110102,"Kaizen Shop Technician II, MTM",DefaultAdmin,"This Job is for Kaizen Shop Technician II, MTM Users only"
ASK110103,Translator,DefaultAdmin,This Job is for Translator Users only
ASK110104,Pre Production Planner,DefaultAdmin,This Job is for Pre Production Planner Users only
ASK110105,Project Engineer I,DefaultAdmin,This Job is for Project Engineer I Users only
ASK110106,Direct Group Relief Team Membe,DefaultAdmin,This Job is for Direct Group Relief Team Membe Users only
ASK110107,Learning & Development Special,DefaultAdmin,This Job is for Learning & Development Special Users only
ASK110108,Learning & Development Spec PT,DefaultAdmin,This Job is for Learning & Development Spec PT Users only
ASK110110,"Supervisor, Tech",DefaultAdmin,"This Job is for Supervisor, Tech Users only"
ASK110112,"Manager, Assistant, Tech",DefaultAdmin,"This Job is for Manager, Assistant, Tech Users only"
ASK110113,"Manager, Tech",DefaultAdmin,"This Job is for Manager, Tech Users only"
ASK110114,"Manager, Senior, Tech",DefaultAdmin,"This Job is for Manager, Senior, Tech Users only"
ASK110120,"Supervisor, Admin",DefaultAdmin,"This Job is for Supervisor, Admin Users only"
ASK110122,"Manager, Assistant, Admin",DefaultAdmin,"This Job is for Manager, Assistant, Admin Users only"
ASK110125,Administrator,DefaultAdmin,This Job is for Administrator Users only
ASK110126,OJT Team Member,DefaultAdmin,This Job is for OJT Team Member Users only
ASK110137,Program Manager,DefaultAdmin,This Job is for Program Manager Users only
ASK110138,"Quality Engineer I, PT",DefaultAdmin,"This Job is for Quality Engineer I, PT Users only"
ASK110140,Maintenance Team Member VI,DefaultAdmin,This Job is for Maintenance Team Member VI Users only
ASK220008,"Manager, Production",DefaultAdmin,"This Job is for Manager, Production Users only"
ASK220009,"Manager, Engineering/Facilitie",DefaultAdmin,"This Job is for Manager, Engineering/Facilitie Users only"
ASK220015,Process Engineer,DefaultAdmin,This Job is for Process Engineer Users only
ASK220021,Production Control Specialist,DefaultAdmin,This Job is for Production Control Specialist Users only
ASK330005,Controls Engineer,DefaultAdmin,This Job is for Controls Engineer Users only
ASK330015,Extrusion Team Leader,DefaultAdmin,This Job is for Extrusion Team Leader Users only
ASK330025,Human Resources Mgr,DefaultAdmin,This Job is for Human Resources Mgr Users only
ASK330044,Quality Manager,DefaultAdmin,This Job is for Quality Manager Users only
ASK330091,Extrusion Process Engineer,DefaultAdmin,This Job is for Extrusion Process Engineer Users only
ASK330116,Quality Specialist,DefaultAdmin,This Job is for Quality Specialist Users only
ASK330119,GM of Manufacturing,DefaultAdmin,This Job is for GM of Manufacturing Users only
ASK440024,Production Control Team Lead,DefaultAdmin,This Job is for Production Control Team Lead Users only
ASK440041,Maintenance Team Member,DefaultAdmin,This Job is for Maintenance Team Member Users only
ASK440042,Production Control Team Member,DefaultAdmin,This Job is for Production Control Team Member Users only
ASK440043,Production Team Member,DefaultAdmin,This Job is for Production Team Member Users only
ASK440054,HR Specialist,DefaultAdmin,This Job is for HR Specialist Users only
ASK440067,Maintenance Technician,DefaultAdmin,This Job is for Maintenance Technician Users only
ASK440070,Safety/Environ. Specialist,DefaultAdmin,This Job is for Safety/Environ. Specialist Users only
ASK550027,General Affairs,DefaultAdmin,This Job is for General Affairs Users only
ASK550047,PPCC SENIOR SPECIALIST,DefaultAdmin,This Job is for PPCC SENIOR SPECIALIST Users only
ASK550129,Engineering Assistant,DefaultAdmin,This Job is for Engineering Assistant Users only
ASK550140,EHS Specialist,DefaultAdmin,This Job is for EHS Specialist Users only
ASK550147,TPS Team Member,DefaultAdmin,This Job is for TPS Team Member Users only
ASK660003,Shipping Specialist,DefaultAdmin,This Job is for Shipping Specialist Users only
ASK660005,Safety Tech,DefaultAdmin,This Job is for Safety Tech Users only
ASK660007,Preproduction Planner,DefaultAdmin,This Job is for Preproduction Planner Users only
ASK660009,Administrator,DefaultAdmin,This Job is for Administrator Users only
ASK660021,Translator,DefaultAdmin,This Job is for Translator Users only
ASK660027,Supervisor,DefaultAdmin,This Job is for Supervisor Users only
ASK660036,Human Resources Generalist,DefaultAdmin,This Job is for Human Resources Generalist Users only
ASK660053,Quality Engineer I,DefaultAdmin,This Job is for Quality Engineer I Users only
ASK660107,Production Team Member,DefaultAdmin,This Job is for Production Team Member Users only
ASK660126,Intern,DefaultAdmin,This Job is for Intern Users only
ASK661628,"Specialist, Engineering Admin",DefaultAdmin,"This Job is for Specialist, Engineering Admin Users only"
ASK661633,Shipping Team Member,DefaultAdmin,This Job is for Shipping Team Member Users only
ASK661639,Machine Programmer,DefaultAdmin,This Job is for Machine Programmer Users only
ASK880024,Maintenance Supervisor,DefaultAdmin,This Job is for Maintenance Supervisor Users only
ASK880119,Maintenance Team Leader,DefaultAdmin,This Job is for Maintenance Team Leader Users only
ASK880208,ASM Asst. Manager,DefaultAdmin,This Job is for ASM Asst. Manager Users only
ASK999994,Temp Agency Traveling,DefaultAdmin,This Job is for Temp Agency Traveling Users only
ASK999998,Temp Agency 1,DefaultAdmin,This Job is for Temp Agency 1 Users only
ASK999999,Temp Agency,DefaultAdmin,This Job is for Temp Agency Users only
ASKE77126,Specialist - HR,DefaultAdmin,This Job is for Specialist - HR Users only
Contractor_Manual Build,Contractor (not in payroll system),DefaultAdmin,This Job is for Contractor (not in payroll system) Users only
E55007,Coordinator,DefaultAdmin,This Job is for Coordinator Users only
E55008,SR COORDINATOR,DefaultAdmin,This Job is for SR COORDINATOR Users only
E55060,Senior Coordinator,DefaultAdmin,This Job is for Senior Coordinator Users only
E66967,Coordinator,DefaultAdmin,This Job is for Coordinator Users only
E77161,Engineer,DefaultAdmin,This Job is for Engineer Users only
E77232,VP - Senior,DefaultAdmin,This Job is for VP - Senior Users only
ET1,Engineering Tech I,DefaultAdmin,This Job is for Engineering Tech I Users only
EX550007,Coordinator,DefaultAdmin,This Job is for Coordinator Users only
EXE55007,Coordinator,DefaultAdmin,This Job is for Coordinator Users only
EXE55008,SR COORDINATOR,DefaultAdmin,This Job is for SR COORDINATOR Users only
EXE55048,President,DefaultAdmin,This Job is for President Users only
EXE55060,Senior Coordinator,DefaultAdmin,This Job is for Senior Coordinator Users only
EXE66967,Coordinator,DefaultAdmin,This Job is for Coordinator Users only
EXE77032,GM,DefaultAdmin,This Job is for GM Users only
EXE77232,VP - Senior,DefaultAdmin,This Job is for VP - Senior Users only
FS Corporate Advisor,Corporate Advisor,DefaultAdmin,For Japanese Coordinators
FS330001,Accounts Payable,DefaultAdmin,This Job is for Accounts Payable Users only
FS330002,Assembly Technician,DefaultAdmin,This Job is for Assembly Technician Users only
FS330005,Controls Engineer,DefaultAdmin,This Job is for Controls Engineer Users only
FS330006,Co-Op Student Maintenance,DefaultAdmin,This Job is for Co-Op Student Maintenance Users only
FS330008,Controls Technician,DefaultAdmin,This Job is for Controls Technician Users only
FS330012,Engineering Technician,DefaultAdmin,This Job is for Engineering Technician Users only
FS330013,Executive Assistant,DefaultAdmin,This Job is for Executive Assistant Users only
FS330015,Extrusion Team Leader,DefaultAdmin,This Job is for Extrusion Team Leader Users only
FS330016,Extrusion Tech 1,DefaultAdmin,This Job is for Extrusion Tech 1 Users only
FS330017,Extrusion Tech 2,DefaultAdmin,This Job is for Extrusion Tech 2 Users only
FS330018,Extrusion Tech 3,DefaultAdmin,This Job is for Extrusion Tech 3 Users only
FS330020,Extrustion Technician,DefaultAdmin,This Job is for Extrustion Technician Users only
FS330023,HR Generalist III,DefaultAdmin,This Job is for HR Generalist III Users only
FS330025,Human Resources Mgr,DefaultAdmin,This Job is for Human Resources Mgr Users only
FS330026,Kettering Eng Tech,DefaultAdmin,This Job is for Kettering Eng Tech Users only
FS330027,Logistics Team Leader,DefaultAdmin,This Job is for Logistics Team Leader Users only
FS330028,Logistics Technician,DefaultAdmin,This Job is for Logistics Technician Users only
FS330031,ME Process Improvement,DefaultAdmin,This Job is for ME Process Improvement Users only
FS330033,Manufacturing Supervisor,DefaultAdmin,This Job is for Manufacturing Supervisor Users only
FS330034,Material Handler,DefaultAdmin,This Job is for Material Handler Users only
FS330035,Materials Manager,DefaultAdmin,This Job is for Materials Manager Users only
FS330036,Mfg Manager,DefaultAdmin,This Job is for Mfg Manager Users only
FS330037,MFG Systems Improvement Mgr,DefaultAdmin,This Job is for MFG Systems Improvement Mgr Users only
FS330039,Operations Assistant,DefaultAdmin,This Job is for Operations Assistant Users only
FS330040,President,DefaultAdmin,This Job is for President Users only
FS330042,Project Engineer,DefaultAdmin,This Job is for Project Engineer Users only
FS330043,Quality Inspector,DefaultAdmin,This Job is for Quality Inspector Users only
FS330044,Quality Manager,DefaultAdmin,This Job is for Quality Manager Users only
FS330045,Quality Team Leader,DefaultAdmin,This Job is for Quality Team Leader Users only
FS330047,Quality Technician,DefaultAdmin,This Job is for Quality Technician Users only
FS330049,Skill Trades Tech 1,DefaultAdmin,This Job is for Skill Trades Tech 1 Users only
FS330050,Skill Trades Tech 2,DefaultAdmin,This Job is for Skill Trades Tech 2 Users only
FS330051,Skill Trades Tech 3,DefaultAdmin,This Job is for Skill Trades Tech 3 Users only
FS330052,Skill Trades Tech 4,DefaultAdmin,This Job is for Skill Trades Tech 4 Users only
FS330055,Staff Accountant 2,DefaultAdmin,This Job is for Staff Accountant 2 Users only
FS330057,Team Leader,DefaultAdmin,This Job is for Team Leader Users only
FS330058,Test Technician,DefaultAdmin,This Job is for Test Technician Users only
FS330062,TPS Technician,DefaultAdmin,This Job is for TPS Technician Users only
FS330063,Tool Maker,DefaultAdmin,This Job is for Tool Maker Users only
FS330069,HR Co-op,DefaultAdmin,This Job is for HR Co-op Users only
FS330073,Operations Systems Engineer,DefaultAdmin,This Job is for Operations Systems Engineer Users only
FS330075,Facilities Engineer,DefaultAdmin,This Job is for Facilities Engineer Users only
FS330076,GM of Engineering,DefaultAdmin,This Job is for GM of Engineering Users only
FS330080,Environ Health & Safety Mgr,DefaultAdmin,This Job is for Environ Health & Safety Mgr Users only
FS330085,Quality Engineer,DefaultAdmin,This Job is for Quality Engineer Users only
FS330087,MSI Assistant,DefaultAdmin,This Job is for MSI Assistant Users only
FS330089,Logistics Supervisor,DefaultAdmin,This Job is for Logistics Supervisor Users only
FS330091,Extrusion Process Engineer,DefaultAdmin,This Job is for Extrusion Process Engineer Users only
FS330093,Process Engineering Manager,DefaultAdmin,This Job is for Process Engineering Manager Users only
FS330094,Prototype Technician,DefaultAdmin,This Job is for Prototype Technician Users only
FS330095,Supplier Quality Eng,DefaultAdmin,This Job is for Supplier Quality Eng Users only
FS330096,ME Design,DefaultAdmin,This Job is for ME Design Users only
FS330100,Engineering Coordinator,DefaultAdmin,This Job is for Engineering Coordinator Users only
FS330103,Extrusion Manager,DefaultAdmin,This Job is for Extrusion Manager Users only
FS330106,Engineer Manager,DefaultAdmin,This Job is for Engineer Manager Users only
FS330108,Extrusion Assistant,DefaultAdmin,This Job is for Extrusion Assistant Users only
FS330109,Cost Accountant,DefaultAdmin,This Job is for Cost Accountant Users only
FS330110,Machine Builder,DefaultAdmin,This Job is for Machine Builder Users only
FS330111,Sr Industrial Engineer,DefaultAdmin,This Job is for Sr Industrial Engineer Users only
FS330112,Test Technician III,DefaultAdmin,This Job is for Test Technician III Users only
FS330113,Program Manager,DefaultAdmin,This Job is for Program Manager Users only
FS330114,Sr Material Planner,DefaultAdmin,This Job is for Sr Material Planner Users only
FS330116,Quality Specialist,DefaultAdmin,This Job is for Quality Specialist Users only
FS330117,Plant Manager,DefaultAdmin,This Job is for Plant Manager Users only
FS330118,Electrical Engineer,DefaultAdmin,This Job is for Electrical Engineer Users only
FS330119,GM of Manufacturing,DefaultAdmin,This Job is for GM of Manufacturing Users only
FS330122,Operations Systems Analyst,DefaultAdmin,This Job is for Operations Systems Analyst Users only
FS330123,Master Trainer,DefaultAdmin,This Job is for Master Trainer Users only
FS330124,Receving Clerk,DefaultAdmin,This Job is for Receving Clerk Users only
FS330125,Industrial Engineer,DefaultAdmin,This Job is for Industrial Engineer Users only
FS330126,HR Assistant,DefaultAdmin,This Job is for HR Assistant Users only
FS330127,Shipping Clerk,DefaultAdmin,This Job is for Shipping Clerk Users only
FS330128,Sr. Manufacturing Engineer,DefaultAdmin,This Job is for Sr. Manufacturing Engineer Users only
FS330131,Lab Supervisor,DefaultAdmin,This Job is for Lab Supervisor Users only
FS330132,Product Eng,DefaultAdmin,This Job is for Product Eng Users only
FS330135,PPP Manager,DefaultAdmin,This Job is for PPP Manager Users only
FS330136,Service/Prototype Tech,DefaultAdmin,This Job is for Service/Prototype Tech Users only
FS330138,Quality Supervisor,DefaultAdmin,This Job is for Quality Supervisor Users only
FS330140,Asst GM of Engineering,DefaultAdmin,This Job is for Asst GM of Engineering Users only
FS330141,Asst GM of HR,DefaultAdmin,This Job is for Asst GM of HR Users only
FS330145,Sr. Controls Technician,DefaultAdmin,This Job is for Sr. Controls Technician Users only
FS330160,AGGFS Intern,DefaultAdmin,This Job is for AGGFS Intern Users only
FS330161,Skill Trades Supervisor,DefaultAdmin,This Job is for Skill Trades Supervisor Users only
