Curriculum ID*,Section Name,Child LO ID,Curriculum Title*,Vendor/Provider*,Provider type*,Active,Default Language,Subject IDs*,Description,Owners*,Created/Modified By,Keywords,Available Languages,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Curriculum Player,Recurrence,Thumbnail,Exclude from Course Recommendations,Training Purpose,Points,Badge,Emails
,Test Section for Trabajo Estándar para Líderes (todos los módulos),Standard Work - Leader_What is Standard Work for Leaders? (AGG)_Library_SP,Trabajo Estándar para Líderes (todos los módulos),Online Content,ONLINE,1,1,1068,"El concepto de Trabajo Estándar para Líderes no es nuevo sin embargo, muchas compañías tienen dificultades en esta área. Durante este seminario, el cuál fue grabado en la planta de Peterbilt Manufacturing en Denton, Texas, Mike Wroblewski explica qué es el Trabajo Estándar para Líderes, cómo implementarlo de manera exitosa, y lo más importante, cómo mantenerlo mediante el uso del poderoso Sistema de auditorías Kamishibai.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_How to Draw a Pig (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Introduction to Standard Work (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Introduction to Standard Work Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Jon Miller on Standard Work (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Lead Time (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Lead Time Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Mixed Model Standard Work Introduction (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Mixed Model: Balance Cycle and Takt Time (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Mixed Model: Balance Work Among Operators (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Mixed Model: Creating Combination Sheets (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Mixed Model: The Yamazumi Chart (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Prerequisites (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Prerequisites Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Process Capacity Table (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Process Capacity Table Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard WIP (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard WIP Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard Work Combination Sheet (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard Work Combination Sheet Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard Work Instruction Sheet (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard Work Instruction Sheet Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard Work Sheet (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standard Work Sheet Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standardization (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Standardization Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Step by Step (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Three Elements (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Three Elements Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Time Observation Sheet (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Time Observation Sheet Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Transactional Standard Work (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Trabajo Estandarizado (todos los módulos),Standard Work_Transactional Standard Work Quiz (AGG)_Library_SP,Trabajo Estandarizado (todos los módulos),Online Content,ONLINE,1,1,1366,"En este curso cubrimos, en gran detalle, los 4 tipos de Trabajo Estandarizado que se aplican a cualquier tipo de trabajo o industria. Contrariamente a lo que algunos piensan... el Trabajo Estandarizado se aplica a cualquier tipo de actividad, sin importar si se producen piezas en una fábrica o si se realiza lo que comúnmente se llama trabajo creativo, en un entorno de oficina.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Balancing Cycle Time & Takt Time (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Calculating Takt Time (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Continuous Flow (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Current State Part 1 (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Current State Part 2 (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Downstream Pull (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_One Piece Flow Simulation (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Product Family Selection (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
,Test Section for Transformando Su Cadena De Valor (todos los módulos),Value Stream_Production Leveling (AGG)_Library_SP,Transformando Su Cadena De Valor (todos los módulos),Online Content,ONLINE,1,1,1258,"En este curso usted y toda su organización aprenderán como transformar su Cadena de Valor usando las herramientas y principios Lean tales como el Mapa de la Cadena de Valor, Takt Time, Kanban, A Prueba de Error y Heijunka/Nivelación de la Carga. Además durante el curso les mostraremos un ejemplo ficticio sobre una fábrica que produce pajareras y su proceso de creación de su Mapa del Estado Actual, del Estado Futuro y su Plan de Acción.",ReportingAdmin,User performing the load,,,,,,,FALSE,FALSE,FALSE,Curriculum Player,0,Portal Default Thumbnail,FALSE,,,,No Email
