User ID*,Session ID*,Transcript Status,Score,Pass/Fail,Request Date/Time,Registration Date/Time,Completion Date/Time,Due Date/Time,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Comments*,Archived
51116,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
51116,Computer_FileHold Class,,,,2017-06-11 08:00:00,2017-06-11 08:00:00,2017-06-11 00:00:00,,,,,,,,0
51116,Legal_FMLA for Management (AGG specifics) Class,,,,2017-10-11 08:00:00,2017-10-11 08:00:00,2017-10-11 00:00:00,,,,,,,,0
51116,Safety_Token Yochi Class,,,,06/22/2017 08:00:00.000,06/22/2017 08:00:00.000,06/22/2017 00:00:00.000,,,,,,,,0
51280,Technical_Fanuc Level I (Ranken) Class,,,,2017-06-02 08:00:00,2017-06-02 08:00:00,2017-09-02 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
51280,Technical_Fanuc Level II (Ranken) Class,,,,03/13/2017 08:00:00.000,03/13/2017 08:00:00.000,03/16/2017 00:00:00.000,,,,,,,,0
51280,Technical_Fanuc Level III (Ranken) Class,,,,04/17/2017 08:00:00.000,04/17/2017 08:00:00.000,04/20/2017 00:00:00.000,,,,,,,,0
51497,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
51908,Train the Trainer_Overhead Crane Instructor Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
52501,Computer & Software_JDE Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
52501,Computer & Software_Microsoft Outlook Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
52501,Computer & Software_Shop Floor Data Entry Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
52501,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:48:56.000,12/13/2018 14:48:56.000,2018-11-01 13:00:00,,,,,,,,0
52501,Computer_Excel Basic-0011,,,,01/28/2019 20:25:28.000,01/28/2019 20:25:28.000,2019-08-02 17:25:00,,,,,,,,0
52501,Computer_FileHold Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
52501,Legal_FMLA for Management (AGG specifics) Class,,,,01/23/2017 08:00:00.000,01/23/2017 08:00:00.000,01/23/2017 00:00:00.000,,,,,,,,0
52501,Safety_Token Yochi Class,,,,06/22/2017 08:00:00.000,06/22/2017 08:00:00.000,06/22/2017 00:00:00.000,,,,,,,,0
52729,Core_ Core Operator Training (AGGU) Class,,,,10/30/2015 08:00:00.000,10/30/2015 08:00:00.000,10/30/2015 00:00:00.000,,,,,,,,0
52735,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
52900,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
53243,Compliance_LIVE Fire Extinguisher Training_MO-0119,,,,03/29/2023 15:31:11.000,03/29/2023 15:31:11.000,2023-04-04 13:20:00,,,,,,,,0
53389,Core_ Core Operator Training (AGGU) Class,,,,2017-09-01 08:00:00,2017-09-01 08:00:00,2017-12-01 00:00:00,,,,,,,,0
53669,Core_ Core Operator Training (AGGU) Class,,,,01/16/2017 08:00:00.000,01/16/2017 08:00:00.000,01/19/2017 00:00:00.000,,,,,,,,0
53669,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
53724,Computer Skills_Excel Basic Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,2017-03-04 00:00:00,,,,,,,,0
53724,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
53724,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:57:33.000,12/13/2018 15:57:33.000,2018-12-01 21:00:00,,,,,,,,0
53724,Safety_Token Yochi Class,,,,2016-10-08 08:00:00,2016-10-08 08:00:00,2016-10-08 00:00:00,,,,,,,,0
53742,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
53742,Computer_FileHold Class,,,,2017-03-05 08:00:00,2017-03-05 08:00:00,2017-03-05 00:00:00,,,,,,,,0
53742,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,2017-11-10 00:00:00,,,,,,,,0
53879,Computer & Software_Excel Intermediate-0003,,,,2019-10-01 19:34:25,2019-10-01 19:34:25,02/15/2019 18:55:00.000,,,,,,,,0
53879,Computer_Excel Basic-0011,,,,2019-10-01 19:34:25,2019-10-01 19:34:25,2019-08-02 17:25:00,,,,,,,,0
53904,Core_ Core Operator Training (AGGU) Class,,,,06/19/2017 08:00:00.000,06/19/2017 08:00:00.000,06/22/2017 00:00:00.000,,,,,,,,0
54088,Technical_Mechanical Level 2 Lab (Ranken) Class,,,,2016-10-10 08:00:00,2016-10-10 08:00:00,10/14/2016 00:00:00.000,,,,,,,,0
54092,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
54114,Core_ Core Operator Training (AGGU) Class,,,,10/18/2016 08:00:00.000,10/18/2016 08:00:00.000,10/21/2016 00:00:00.000,,,,,,,,0
54114,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
54119,Core_ Core Operator Training (AGGU) Class,,,,10/18/2016 08:00:00.000,10/18/2016 08:00:00.000,10/21/2016 00:00:00.000,,,,,,,,0
54119,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
54304,Computer Skills_Excel Basic Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,2017-03-04 00:00:00,,,,,,,,0
54304,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
54304,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:20:56.000,12/13/2018 15:20:56.000,2018-11-01 21:00:00,,,,,,,,0
54304,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,2017-11-10 00:00:00,,,,,,,,0
54399,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
54399,Safety_Token Yochi Class,,,,2017-12-10 08:00:00,2017-12-10 08:00:00,2017-12-10 00:00:00,,,,,,,,0
54451,Core_ Core Operator Training (AGGU) Class,,,,2016-03-02 08:00:00,2016-03-02 08:00:00,2016-05-02 00:00:00,,,,,,,,0
54516,Compliance_LIVE Fire Extinguisher Training_MO-0121,,,,03/31/2023 13:04:27.000,03/31/2023 13:04:27.000,03/28/2023 13:00:00.000,,,,,,,,0
54516,Technical_Fanuc Level I (Ranken) Class,,,,10/22/2018 14:21:11.000,10/22/2018 14:21:11.000,08/30/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
54516,Technical_Fanuc Level II (Ranken) Class,,,,10/22/2018 14:09:35.000,10/22/2018 14:09:35.000,09/27/2018 22:00:00.000,,,,,,,,0
54774,Core_ Core Operator Training (AGGU) Class,,,,10/18/2016 08:00:00.000,10/18/2016 08:00:00.000,10/21/2016 00:00:00.000,,,,,,,,0
54774,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
54791,Core_ Core Operator Training (AGGU) Class,,,,2017-03-04 08:00:00,2017-03-04 08:00:00,2017-06-04 00:00:00,,,,,,,,0
54811,Compliance_LIVE Fire Extinguisher Training_MO-0119,,,,03/29/2023 15:31:11.000,03/29/2023 15:31:11.000,2023-04-04 13:20:00,,,,,,,,0
54811,Technical_Fanuc Level I (Ranken) Class,,,,04/27/2018 19:00:10.000,04/27/2018 19:00:10.000,2018-05-04 20:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
54811,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:16:45.000,12/13/2018 20:16:45.000,2018-12-04 22:00:00,,,,,,,,0
55104,Computer Skills_Excel Basic Class,,,,07/24/2017 08:00:00.000,07/24/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,,0
55104,Computer Skills_Excel Intermediate Class,,,,2017-07-08 08:00:00,2017-07-08 08:00:00,2017-11-08 00:00:00,,,,,,,,0
55190,Core_ Core Operator Training (AGGU) Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/13/2017 00:00:00.000,,,,,,,,0
55192,Core_ Core Operator Training (AGGU) Class,,,,03/20/2017 08:00:00.000,03/20/2017 08:00:00.000,03/24/2017 00:00:00.000,,,,,,,,0
55820,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:23:27.000,12/13/2018 15:23:27.000,2018-11-01 21:00:00,,,,,,,,0
55820,Safety_Token Yochi Class,,,,2017-11-10 08:00:00,2017-11-10 08:00:00,2017-11-10 00:00:00,,,,,,,,0
55820,Technical_Fanuc Level I (Ranken) Class,,,,02/13/2017 08:00:00.000,02/13/2017 08:00:00.000,02/16/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
56052,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
56128,Core_ Core Operator Training (AGGU) Class,,,,02/20/2017 08:00:00.000,02/20/2017 08:00:00.000,03/24/2017 00:00:00.000,,,,,,,,0
56136,Computer & Software_JDE Class,,,,2017-01-08 08:00:00,2017-01-08 08:00:00,2017-01-08 00:00:00,,,,,,,,0
56136,Computer & Software_Microsoft Outlook Class,,,,07/28/2017 08:00:00.000,07/28/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
56136,Computer & Software_Shop Floor Data Entry Class,,,,2017-01-08 08:00:00,2017-01-08 08:00:00,2017-01-08 00:00:00,,,,,,,,0
56136,Computer_GDP (eTime dept tracking) Class,,,,07/28/2017 08:00:00.000,07/28/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,,0
56136,Legal_FMLA for Management (AGG specifics) Class,,,,2017-11-08 08:00:00,2017-11-08 08:00:00,2017-11-08 00:00:00,,,,,,,,0
56136,Safety_Token Yochi Class,,,,06/22/2017 08:00:00.000,06/22/2017 08:00:00.000,06/22/2017 00:00:00.000,,,,,,,,0
56188,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
56481,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
56481,Safety_Token Yochi Class,,,,2017-12-10 08:00:00,2017-12-10 08:00:00,2017-12-10 00:00:00,,,,,,,,0
56564,Core_ Core Operator Training (AGGU) Class,,,,08/18/2015 08:00:00.000,08/18/2015 08:00:00.000,08/18/2015 00:00:00.000,,,,,,,,0
56863,Core_ Core Operator Training (AGGU) Class,,,,2017-03-10 08:00:00,2017-03-10 08:00:00,10/13/2017 00:00:00.000,,,,,,,,0
56953,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
57491,Core_ Core Operator Training (AGGU) Class,,,,10/18/2016 08:00:00.000,10/18/2016 08:00:00.000,10/21/2016 00:00:00.000,,,,,,,,0
57491,Safety_Token Yochi Class,,,,02/23/2017 08:00:00.000,02/23/2017 08:00:00.000,02/23/2017 00:00:00.000,,,,,,,,0
57757,Core_ Core Operator Training (AGGU) Class,,,,04/17/2017 08:00:00.000,04/17/2017 08:00:00.000,04/20/2017 00:00:00.000,,,,,,,,0
57878,Computer & Software_JDE Class,,,,2017-02-05 08:00:00,2017-02-05 08:00:00,2017-02-05 00:00:00,,,,,,,,0
57878,Computer & Software_Microsoft Outlook Class,,,,04/28/2017 08:00:00.000,04/28/2017 08:00:00.000,04/28/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
57878,Computer & Software_Shop Floor Data Entry Class,,,,2017-10-05 08:00:00,2017-10-05 08:00:00,2017-10-05 00:00:00,,,,,,,,0
57878,Computer_GDP (eTime dept tracking) Class,,,,04/28/2017 08:00:00.000,04/28/2017 08:00:00.000,04/28/2017 00:00:00.000,,,,,,,,0
57878,Computer_FileHold Class,,,,2017-09-05 08:00:00,2017-09-05 08:00:00,2017-09-05 00:00:00,,,,,,,,0
57878,Legal_FMLA for Management (AGG specifics) Class,,,,05/15/2017 08:00:00.000,05/15/2017 08:00:00.000,05/15/2017 00:00:00.000,,,,,,,,0
57878,Safety_Token Yochi Class,,,,04/27/2017 08:00:00.000,04/27/2017 08:00:00.000,04/27/2017 00:00:00.000,,,,,,,,0
58224,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
58232,Computer & Software_Excel Intermediate-0004,,,,04/22/2019 16:54:09.000,04/22/2019 16:54:09.000,,,,,,,,,0
61555,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
63001,Technical_Fanuc Level II (Ranken) Class,,,,03/20/2017 08:00:00.000,03/20/2017 08:00:00.000,03/23/2017 00:00:00.000,,,,,,,,0
63148,Computer_FileHold Class,,,,2017-03-05 08:00:00,2017-03-05 08:00:00,2017-03-05 00:00:00,,,,,,,,0
63641,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
64588,Core_ Core Operator Training (AGGU) Class,,,,10/31/2017 08:00:00.000,10/31/2017 08:00:00.000,2017-03-11 00:00:00,,,,,,,,0
64730,Core_ Core Operator Training (AGGU) Class,,,,2017-06-02 08:00:00,2017-06-02 08:00:00,2017-09-02 00:00:00,,,,,,,,0
65005,Core_ Core Operator Training (AGGU) Class,,,,11/14/2016 08:00:00.000,11/14/2016 08:00:00.000,11/17/2016 00:00:00.000,,,,,,,,0
66810,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
67365,Core_ Core Operator Training (AGGU) Class,,,,2016-06-06 08:00:00,2016-06-06 08:00:00,2016-07-06 00:00:00,,,,,,,,0
67368,Computer & Software_JDE Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
67368,Computer & Software_Microsoft Outlook Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
67368,Computer & Software_Shop Floor Data Entry Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
67368,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:48:56.000,12/13/2018 14:48:56.000,2018-11-01 13:00:00,,,,,,,,0
67368,Computer_FileHold Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
67368,Legal_FMLA for Management (AGG specifics) Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
67368,Safety_Token Yochi Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
67598,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
67759,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:23:27.000,12/13/2018 15:23:27.000,2018-11-01 21:00:00,,,,,,,,0
68184,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 12:00:00,,,,,,,,0
71405,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
71542,Core_ Core Operator Training (AGGU) Class,,,,01/30/2017 08:00:00.000,01/30/2017 08:00:00.000,2017-02-02 00:00:00,,,,,,,,0
71544,Core_ Core Operator Training (AGGU) Class,,,,2017-10-10 08:00:00,2017-10-10 08:00:00,10/13/2017 00:00:00.000,,,,,,,,0
72276,Core_ Core Operator Training (AGGU) Class,,,,06/22/2015 08:00:00.000,06/22/2015 08:00:00.000,06/22/2015 00:00:00.000,,,,,,,,0
72656,Computer Skills_Excel Basic Class,,,,06/26/2017 08:00:00.000,06/26/2017 08:00:00.000,06/30/2017 00:00:00.000,,,,,,,,0
72656,Computer Skills_Excel Intermediate Class,,,,2017-10-07 08:00:00,2017-10-07 08:00:00,07/14/2017 00:00:00.000,,,,,,,,0
72659,Core_ Core Operator Training (AGGU) Class,,,,08/18/2015 08:00:00.000,08/18/2015 08:00:00.000,08/18/2015 00:00:00.000,,,,,,,,0
72707,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
72707,Onboarding_Mentor Certification Training-0032,,,,08/24/2021 18:50:46.000,08/24/2021 18:50:46.000,08/25/2021 11:00:00.000,,,,,,,,0
72748,Core_ Core Operator Training (AGGU) Class,,,,2015-08-07 08:00:00,2015-08-07 08:00:00,2015-08-07 00:00:00,,,,,,,,0
72757,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
72767,Core_ Core Operator Training (AGGU) Class,,,,09/24/2015 08:00:00.000,09/24/2015 08:00:00.000,09/24/2015 00:00:00.000,,,,,,,,0
72902,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
72919,Core_ Core Operator Training (AGGU) Class,,,,2016-06-06 08:00:00,2016-06-06 08:00:00,2016-07-06 00:00:00,,,,,,,,0
73096,Computer & Software_JDE Class,,,,06/13/2017 08:00:00.000,06/13/2017 08:00:00.000,06/13/2017 00:00:00.000,,,,,,,,0
73096,Computer & Software_Microsoft Outlook Class,,,,2017-09-06 08:00:00,2017-09-06 08:00:00,2017-09-06 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
73096,Computer & Software_Shop Floor Data Entry Class,,,,06/13/2017 08:00:00.000,06/13/2017 08:00:00.000,06/13/2017 00:00:00.000,,,,,,,,0
73096,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
73096,Computer_FileHold Class,,,,06/19/2017 08:00:00.000,06/19/2017 08:00:00.000,06/19/2017 00:00:00.000,,,,,,,,0
73096,Legal_FMLA for Management (AGG specifics) Class,,,,06/23/2017 08:00:00.000,06/23/2017 08:00:00.000,06/23/2017 00:00:00.000,,,,,,,,0
73096,Safety_Token Yochi Class,,,,2017-08-06 08:00:00,2017-08-06 08:00:00,2017-08-06 00:00:00,,,,,,,,0
73105,Onboarding_Mentor Certification Training-0032,,,,08/24/2021 18:50:46.000,08/24/2021 18:50:46.000,08/25/2021 11:00:00.000,,,,,,,,0
73180,Core_ Core Operator Training (AGGU) Class,,,,2015-10-08 08:00:00,2015-10-08 08:00:00,2015-10-08 00:00:00,,,,,,,,0
73187,Computer & Software_Excel Intermediate-0003,,,,01/18/2019 21:04:38.000,01/18/2019 21:04:38.000,,,,,,,,,0
73187,Computer_Excel Basic-0001,,,,11/20/2018 14:13:51.000,11/20/2018 14:13:51.000,11/30/2018 19:35:00.000,,,,,,,,0
73187,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
73386,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
73404,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
73527,Auditor Training (vendor) Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,03/29/2017 00:00:00.000,,,,,,,,0
73527,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
73527,Leadership_Emotional Intelligence Training-0001,,,,09/13/2019 18:17:18.000,09/13/2019 18:17:18.000,10/24/2019 14:55:00.000,,,,,,,,0
73527,Requirement_Lead Auditor Training with Supplier Auditor Certification (ISO 9001:2008_ISO/TS 16949:2009) -0002,,,,2019-06-05 16:19:29,2019-06-05 16:19:29,10/30/2015 16:15:00.000,,,,,,,,0
74442,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 15:11:16.000,12/13/2018 15:11:16.000,2018-11-01 14:30:00,,,,,,,,0
74442,Safety_Token Yochi Class,,,,06/20/2017 08:00:00.000,06/20/2017 08:00:00.000,06/20/2017 00:00:00.000,,,,,,,,0
74684,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
74685,Computer & Software_JDE Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
74685,Computer & Software_Microsoft Outlook Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
74685,Computer & Software_Shop Floor Data Entry Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
74685,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:37:12.000,12/13/2018 16:37:12.000,01/15/2018 14:30:00.000,,,,,,,,0
74685,Computer_FileHold Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
74685,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
74685,Legal_FMLA for Management (AGG specifics) Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
74685,Safety_Token Yochi Class,,,,2017-06-03 08:00:00,2017-06-03 08:00:00,2017-06-03 00:00:00,,,,,,,,0
75438,Computer & Software_Excel Intermediate-0002,,,,01/31/2019 21:36:29.000,01/31/2019 21:36:29.000,2019-04-04 17:45:00,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
75440,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
75641,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
75646,Core_ Core Operator Training (AGGU) Class,,,,2016-08-06 08:00:00,2016-08-06 08:00:00,2016-09-06 00:00:00,,,,,,,,0
75646,Safety_Token Yochi Class,,,,2019-07-06 20:40:37,2019-07-06 20:40:37,2019-07-06 20:40:00,,,,,,,,0
75872,Computer & Software_JDE Class,,,,2017-02-05 08:00:00,2017-02-05 08:00:00,2017-02-05 00:00:00,,,,,,,,0
75872,Computer & Software_Microsoft Outlook Class,,,,04/28/2017 08:00:00.000,04/28/2017 08:00:00.000,04/28/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
75872,Computer & Software_Shop Floor Data Entry Class,,,,2017-10-05 08:00:00,2017-10-05 08:00:00,2017-10-05 00:00:00,,,,,,,,0
75872,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 16:22:09.000,12/13/2018 16:22:09.000,2018-12-01 13:00:00,,,,,,,,0
75872,Computer_FileHold Class,,,,2017-09-05 08:00:00,2017-09-05 08:00:00,2017-09-05 00:00:00,,,,,,,,0
75872,Legal_FMLA for Management (AGG specifics) Class,,,,05/15/2017 08:00:00.000,05/15/2017 08:00:00.000,05/15/2017 00:00:00.000,,,,,,,,0
75872,Safety_Token Yochi Class,,,,04/27/2017 08:00:00.000,04/27/2017 08:00:00.000,04/27/2017 00:00:00.000,,,,,,,,0
76015,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
76025,Core_ Core Operator Training (AGGU) Class,,,,08/27/2015 08:00:00.000,08/27/2015 08:00:00.000,08/27/2015 00:00:00.000,,,,,,,,0
76234,Core_ Core Operator Training (AGGU) Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/13/2017 00:00:00.000,,,,,,,,0
76285,Computer & Software_JDE Class,,,,2017-01-08 08:00:00,2017-01-08 08:00:00,2017-01-08 00:00:00,,,,,,,,0
76285,Computer & Software_Microsoft Outlook Class,,,,07/28/2017 08:00:00.000,07/28/2017 08:00:00.000,07/28/2017 00:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
76285,Computer & Software_Shop Floor Data Entry Class,,,,2017-01-08 08:00:00,2017-01-08 08:00:00,2017-01-08 00:00:00,,,,,,,,0
76285,Computer Skills_Excel Basic Class,,,,03/27/2017 08:00:00.000,03/27/2017 08:00:00.000,2017-03-04 00:00:00,,,,,,,,0
76285,Computer Skills_Excel Intermediate Class,,,,2017-10-04 08:00:00,2017-10-04 08:00:00,04/14/2017 00:00:00.000,,,,,,,,0
76285,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
76285,Legal_FMLA for Management (AGG specifics) Class,,,,2017-11-08 08:00:00,2017-11-08 08:00:00,2017-11-08 00:00:00,,,,,,,,0
76285,Safety_Token Yochi Class,,,,07/27/2017 08:00:00.000,07/27/2017 08:00:00.000,07/27/2017 00:00:00.000,,,,,,,,0
76352,Technical_Fanuc Level I (Ranken) Class,,,,12/13/2018 20:04:25.000,12/13/2018 20:04:25.000,03/15/2018 22:00:00.000,,,,,,,This is done by admin due to some Technical Issues or Glitches,0
76352,Technical_Fanuc Level II (Ranken) Class,,,,12/13/2018 20:10:57.000,12/13/2018 20:10:57.000,03/22/2018 22:00:00.000,,,,,,,,0
76517,Computer_GDP (eTime dept tracking) Class,,,,12/13/2018 14:40:52.000,12/13/2018 14:40:52.000,2018-11-01 12:00:00,,,,,,,,0
76517,Safety_Token Yochi Class,,,,06/20/2017 08:00:00.000,06/20/2017 08:00:00.000,06/20/2017 00:00:00.000,,,,,,,,0
