OU ID*,OU Name*,Active,Allow Reconciliation,Parent ID,Owner ID,Description,Req- Person ID Number,Critical Position,Plan Owner OU ID
KY550134,"General Manager, Senior",1,0,,DefaultAdmin,"This Job is for General Manager, Senior Users only",,,
KY550137,"Specialist, PPCC",1,0,,DefaultAdmin,"This Job is for Specialist, PPCC Users only",,,
KY550139,"Specialist, Training",1,0,,DefaultAdmin,"This Job is for Specialist, Training Users only",,,
KY550142,Supervisor - EHS,1,0,,DefaultAdmin,This Job is for Supervisor - EHS Users only,,,
KY550144,Senior Quality Engineer,1,0,,DefaultAdmin,This Job is for Senior Quality Engineer Users only,,,
KY550145,Payroll/Benefits Specialist,1,0,,DefaultAdmin,This Job is for Payroll/Benefits Specialist Users only,,,
KY550146,Payroll/Benefits Administrator,1,0,,DefaultAdmin,This Job is for Payroll/Benefits Administrator Users only,,,
KY550147,TPS Team Member,1,0,,DefaultAdmin,This Job is for TPS Team Member Users only,,,
KY550148,TPS Team Leader,1,0,,DefaultAdmin,This Job is for TPS Team Leader Users only,,,
KY550149,"Team Member, Kaizen",1,0,,DefaultAdmin,"This Job is for Team Member, Kaizen Users only",,,
KY550150,"Team Lead, Kaizen",1,0,,DefaultAdmin,"This Job is for Team Lead, Kaizen Users only",,,
KY550151,Consultant,1,0,,DefaultAdmin,This Job is for Consultant Users only,,,
KY550152,"Manager, Senior, Production",1,0,,DefaultAdmin,"This Job is for Manager, Senior, Production Users only",,,
KY550155,"Supervisor, Sr-QE",1,0,,DefaultAdmin,"This Job is for Supervisor, Sr-QE Users only",,,
KY550156,"Supervisor, Sr-QC",1,0,,DefaultAdmin,"This Job is for Supervisor, Sr-QC Users only",,,
KY550157,"Specialist, Project",1,0,,DefaultAdmin,"This Job is for Specialist, Project Users only",,,
KY550158,"Supervisor, Engineering",1,0,,DefaultAdmin,"This Job is for Supervisor, Engineering Users only",,,
KY550159,550159 - Administrative Coordi,1,0,,DefaultAdmin,This Job is for 550159 - Administrative Coordi Users only,,,
KY550160,Strategic Planning Analyst,1,0,,DefaultAdmin,This Job is for Strategic Planning Analyst Users only,,,
KY550161,Engineer - Controls,1,0,,DefaultAdmin,This Job is for Engineer - Controls Users only,,,
KY550162,HR Supervisor,1,0,,DefaultAdmin,This Job is for HR Supervisor Users only,,,
KY550163,"Team Member, Tech Level I",1,0,,DefaultAdmin,"This Job is for Team Member, Tech Level I Users only",,,
KY550164,"Specialist, Translator",1,0,,DefaultAdmin,"This Job is for Specialist, Translator Users only",,,
KY550165,"Supervisor II, Production",1,0,,DefaultAdmin,"This Job is for Supervisor II, Production Users only",,,
KY550166,"General Manager, Executive",1,0,,DefaultAdmin,"This Job is for General Manager, Executive Users only",,,
KY550170,"Engineer III, Quality",1,0,,DefaultAdmin,"This Job is for Engineer III, Quality Users only",,,
KY550172,"Specialist III, Accounting",1,0,,DefaultAdmin,"This Job is for Specialist III, Accounting Users only",,,
KY550173,"Supervisor, Administrative",1,0,,DefaultAdmin,"This Job is for Supervisor, Administrative Users only",,,
KY550174,"Supervisor, Maintenance",1,0,,DefaultAdmin,"This Job is for Supervisor, Maintenance Users only",,,
KY550175,"Supervisor, Technical",1,0,,DefaultAdmin,"This Job is for Supervisor, Technical Users only",,,
KY550180,"Manager, Assistant, Maintenanc",1,0,,DefaultAdmin,"This Job is for Manager, Assistant, Maintenanc Users only",,,
KY550181,"Manager, Assistant, Technical",1,0,,DefaultAdmin,"This Job is for Manager, Assistant, Technical Users only",,,
KY550182,"Manager, Administrative",1,0,,DefaultAdmin,"This Job is for Manager, Administrative Users only",,,
KY550183,"Manager, Maintenance",1,0,,DefaultAdmin,"This Job is for Manager, Maintenance Users only",,,
KY550184,"Manager, Technical",1,0,,DefaultAdmin,"This Job is for Manager, Technical Users only",,,
KY550187,"Manager, Senior, Technical",1,0,,DefaultAdmin,"This Job is for Manager, Senior, Technical Users only",,,
KY550188,"Administrator, Translator",1,0,,DefaultAdmin,"This Job is for Administrator, Translator Users only",,,
KY550190,"Specialist III, PPCC",1,0,,DefaultAdmin,"This Job is for Specialist III, PPCC Users only",,,
KY999999,Temp Agency,1,0,,DefaultAdmin,This Job is for Temp Agency Users only,,,
KYE55007,Coordinator,1,0,,DefaultAdmin,This Job is for Coordinator Users only,,,
KYE55048,President,1,0,,DefaultAdmin,This Job is for President Users only,,,
KYE55060,Senior Coordinator,1,0,,DefaultAdmin,This Job is for Senior Coordinator Users only,,,
KYE77089,VP,1,0,,DefaultAdmin,This Job is for VP Users only,,,
KYSS1054,Sr Spec I - Sys Admin,1,0,,DefaultAdmin,This Job is for Sr Spec I - Sys Admin Users only,,,
MAN1,Manager,1,0,,DefaultAdmin,This Job is for Manager Users only,,,
MT000001,Accounting Specialist,1,0,,DefaultAdmin,This Job is for Accounting Specialist Users only,,,
MT000002,Accounts Payable Assistant,1,0,,DefaultAdmin,This Job is for Accounts Payable Assistant Users only,,,
MT000003,Accounts Payable Specialist,1,0,,DefaultAdmin,This Job is for Accounts Payable Specialist Users only,,,
MT000004,Advisor,1,0,,DefaultAdmin,This Job is for Advisor Users only,,,
MT000005,Assistant General Manager,1,0,,DefaultAdmin,This Job is for Assistant General Manager Users only,,,
MT000006,Assistant Manager,1,0,,DefaultAdmin,This Job is for Assistant Manager Users only,,,
MT000007,Cost Accountant,1,0,,DefaultAdmin,This Job is for Cost Accountant Users only,,,
MT000008,Customer Service,1,0,,DefaultAdmin,This Job is for Customer Service Users only,,,
MT000009,Document Admin.,1,0,,DefaultAdmin,This Job is for Document Admin. Users only,,,
MT000010,Electrician,1,0,,DefaultAdmin,This Job is for Electrician Users only,,,
MT000011,Engineer - Technical,1,0,,DefaultAdmin,This Job is for Engineer - Technical Users only,,,
MT000012,Engineer-Process,1,0,,DefaultAdmin,This Job is for Engineer-Process Users only,,,
MT000013,Env. Health and Safety Specialist,1,0,,DefaultAdmin,This Job is for Env. Health and Safety Specialist Users only,,,
MT000014,Factory Team Member FTM,1,0,,DefaultAdmin,This Job is for Factory Team Member FTM Users only,,,
MT000015,General Manager,1,0,,DefaultAdmin,This Job is for General Manager Users only,,,
MT000016,HR Specialist,1,0,,DefaultAdmin,This Job is for HR Specialist Users only,,,
MT000017,Lead Operator,1,0,,DefaultAdmin,This Job is for Lead Operator Users only,,,
MT000018,Leader Tech,1,0,,DefaultAdmin,This Job is for Leader Tech Users only,,,
MT000019,Machine Group,1,0,,DefaultAdmin,This Job is for Machine Group Users only,,,
MT000020,Maintenance,1,0,,DefaultAdmin,This Job is for Maintenance Users only,,,
MT000021,Maintenance Clerk,1,0,,DefaultAdmin,This Job is for Maintenance Clerk Users only,,,
MT000022,Maintenance Helper,1,0,,DefaultAdmin,This Job is for Maintenance Helper Users only,,,
MT000023,Manager,1,0,,DefaultAdmin,This Job is for Manager Users only,,,
MT000024,Material Handler,1,0,,DefaultAdmin,This Job is for Material Handler Users only,,,
MT000025,MIS Specialist,1,0,,DefaultAdmin,This Job is for MIS Specialist Users only,,,
MT000026,Mold Helper,1,0,,DefaultAdmin,This Job is for Mold Helper Users only,,,
MT000027,Mold Technician,1,0,,DefaultAdmin,This Job is for Mold Technician Users only,,,
MT000028,Packaging Specialist,1,0,,DefaultAdmin,This Job is for Packaging Specialist Users only,,,
MT000029,Payroll Specialist,1,0,,DefaultAdmin,This Job is for Payroll Specialist Users only,,,
MT000030,PC Assistant,1,0,,DefaultAdmin,This Job is for PC Assistant Users only,,,
MT000031,PC FTM,1,0,,DefaultAdmin,This Job is for PC FTM Users only,,,
MT000032,PC Planner,1,0,,DefaultAdmin,This Job is for PC Planner Users only,,,
MT000033,PC Specialist,1,0,,DefaultAdmin,This Job is for PC Specialist Users only,,,
MT000034,PPCC Specialist,1,0,,DefaultAdmin,This Job is for PPCC Specialist Users only,,,
MT000035,Quality Engineer,1,0,,DefaultAdmin,This Job is for Quality Engineer Users only,,,
MT000036,Quality Inspector FTM,1,0,,DefaultAdmin,This Job is for Quality Inspector FTM Users only,,,
MT000037,Quality Resident Engineer,1,0,,DefaultAdmin,This Job is for Quality Resident Engineer Users only,,,
MT000038,Quality Specialist,1,0,,DefaultAdmin,This Job is for Quality Specialist Users only,,,
MT000039,Receiver,1,0,,DefaultAdmin,This Job is for Receiver Users only,,,
MT000040,Receiving Inspection,1,0,,DefaultAdmin,This Job is for Receiving Inspection Users only,,,
MT000041,Receptionist,1,0,,DefaultAdmin,This Job is for Receptionist Users only,,,
MT000042,Regrind Operator,1,0,,DefaultAdmin,This Job is for Regrind Operator Users only,,,
MT000043,Senior General Manager,1,0,,DefaultAdmin,This Job is for Senior General Manager Users only,,,
MT000044,Set Up Tech,1,0,,DefaultAdmin,This Job is for Set Up Tech Users only,,,
MT000045,Shipper,1,0,,DefaultAdmin,This Job is for Shipper Users only,,,
MT000046,Special Projects Leader,1,0,,DefaultAdmin,This Job is for Special Projects Leader Users only,,,
MT000047,Specialist,1,0,,DefaultAdmin,This Job is for Specialist Users only,,,
MT000048,Student,1,0,,DefaultAdmin,This Job is for Student Users only,,,
MT000049,Supervisor,1,0,,DefaultAdmin,This Job is for Supervisor Users only,,,
MT000050,Technician,1,0,,DefaultAdmin,This Job is for Technician Users only,,,
MT000051,Temporary Job Assignment,1,0,,DefaultAdmin,This Job is for Temporary Job Assignment Users only,,,
MT000052,TPS Engineer,1,0,,DefaultAdmin,This Job is for TPS Engineer Users only,,,
MT000053,TPS Specialist,1,0,,DefaultAdmin,This Job is for TPS Specialist Users only,,,
MT000054,TPS Tech,1,0,,DefaultAdmin,This Job is for TPS Tech Users only,,,
MT000055,Translator,1,0,,DefaultAdmin,This Job is for Translator Users only,,,
MT000255,Sr Manager,1,0,,DefaultAdmin,This Job is for Sr Manager Users only,,,
MT000257,Co-Ordinator,1,0,,DefaultAdmin,This Job is for Co-Ordinator Users only,,,
MT000258,Contract,1,0,,DefaultAdmin,This Job is for Contract Users only,,,
MT000259,HR Assistant,1,0,,DefaultAdmin,This Job is for HR Assistant Users only,,,
MT000260,Sr Specialist,1,0,,DefaultAdmin,This Job is for Sr Specialist Users only,,,
MT000264,Injection Molding Technician,1,0,,DefaultAdmin,This Job is for Injection Molding Technician Users only,,,
MT000265,Sr Payroll Specialist,1,0,,DefaultAdmin,This Job is for Sr Payroll Specialist Users only,,,
MT000289,Engineering Administration,1,0,,DefaultAdmin,This Job is for Engineering Administration Users only,,,
MT000291,Production Team Member,1,0,,DefaultAdmin,This Job is for Production Team Member Users only,,,
MT000293,IT Specialist,1,0,,DefaultAdmin,This Job is for IT Specialist Users only,,,
MT000294,Jr Specialist,1,0,,DefaultAdmin,This Job is for Jr Specialist Users only,,,
MT000301,Generalist,1,0,,DefaultAdmin,This Job is for Generalist Users only,,,
MT000305,Apprentice,1,0,,DefaultAdmin,This Job is for Apprentice Users only,,,
MT000337,Administrator,1,0,,DefaultAdmin,This Job is for Administrator Users only,,,
MT000344,Production Team Member Paint Assy,1,0,,DefaultAdmin,This Job is for Production Team Member Paint Assy Users only,,,
MT000345,Lead Operator Paint Assy,1,0,,DefaultAdmin,This Job is for Lead Operator Paint Assy Users only,,,
MT000346,Leader Tech Paint Assy,1,0,,DefaultAdmin,This Job is for Leader Tech Paint Assy Users only,,,
MT000347,Student Paint Assy,1,0,,DefaultAdmin,This Job is for Student Paint Assy Users only,,,
MT000352,Intern,1,0,,DefaultAdmin,This Job is for Intern Users only,,,
MT000353,Director,1,0,,DefaultAdmin,This Job is for Director Users only,,,
MT000357,Production Team Member Student,1,0,,DefaultAdmin,This Job is for Production Team Member Student Users only,,,
MT000358,Sr Generalist,1,0,,DefaultAdmin,This Job is for Sr Generalist Users only,,,
MT000385,On The Job Trainer,1,0,,DefaultAdmin,This Job is for On The Job Trainer Users only,,,
MT000386,Production Team Member Student Paint Assy,1,0,,DefaultAdmin,This Job is for Production Team Member Student Paint Assy Users only,,,
MT000388,Liaison,1,0,,DefaultAdmin,This Job is for Liaison Users only,,,
MT000389,Journeyperson Candidate,1,0,,DefaultAdmin,This Job is for Journeyperson Candidate Users only,,,
MT000555,Sr Engineer,1,0,,DefaultAdmin,This Job is for Sr Engineer Users only,,,
MT000556,OJT Team Member,1,0,,DefaultAdmin,This Job is for OJT Team Member Users only,,,
MT000557,Production Data Support,1,0,,DefaultAdmin,This Job is for Production Data Support Users only,,,
MT000563,Journeyperson,1,0,,DefaultAdmin,This Job is for Journeyperson Users only,,,
MT000564,Millwright,1,0,,DefaultAdmin,This Job is for Millwright Users only,,,
MT000572,Analyst,1,0,,DefaultAdmin,This Job is for Analyst Users only,,,
MT000585,OJT,1,0,,DefaultAdmin,This Job is for OJT Users only,,,
MT003000,President,1,0,,DefaultAdmin,,,,
MTM1,Maintenance Team Member I,1,0,,DefaultAdmin,This Job is for Maintenance Team Member I Users only,,,
NA550003,Advisor,1,0,,DefaultAdmin,This Job is for Advisor Users only,,,
NA550005,Assistant Manager,1,0,,DefaultAdmin,This Job is for Assistant Manager Users only,,,
NA550007,Coordinator,1,0,,DefaultAdmin,This Job is for Coordinator Users only,,,
NA550048,President,1,0,,DefaultAdmin,This Job is for President Users only,,,
NA550077,Engineer - QRE - TMMK,1,0,,DefaultAdmin,This Job is for Engineer - QRE - TMMK Users only,,,
NA550127,Executive Cooordinator,1,0,,DefaultAdmin,This Job is for Executive Cooordinator Users only,,,
NA550152,Sr Manager,1,0,,DefaultAdmin,This Job is for Sr Manager Users only,,,
NA660041,Cost Accountant,1,0,,DefaultAdmin,This Job is for Cost Accountant Users only,,,
NA660088,General Manager,1,0,,DefaultAdmin,This Job is for General Manager Users only,,,
NA660096,"General Manager, Asst",1,0,,DefaultAdmin,"This Job is for General Manager, Asst Users only",,,
NA660104,Vice President,1,0,,DefaultAdmin,This Job is for Vice President Users only,,,
NA660219,Engineering Technician III,1,0,,DefaultAdmin,This Job is for Engineering Technician III Users only,,,
NA660815,Mold Engineer,1,0,,DefaultAdmin,This Job is for Mold Engineer Users only,,,
NA660944,Manager,1,0,,DefaultAdmin,This Job is for Manager Users only,,,
NA660967,Coordinator,1,0,,DefaultAdmin,This Job is for Coordinator Users only,,,
NA661136,Quality Resident Engineer,1,0,,DefaultAdmin,This Job is for Quality Resident Engineer Users only,,,
NA661625,"Manager, Senior",1,0,,DefaultAdmin,"This Job is for Manager, Senior Users only",,,
NA770004,Administrator,1,0,,DefaultAdmin,This Job is for Administrator Users only,,,
NA770005,Assistant GM - Technical,1,0,,DefaultAdmin,This Job is for Assistant GM - Technical Users only,,,
NA770007,Assistant Manager,1,0,,DefaultAdmin,This Job is for Assistant Manager Users only,,,
NA770009,Assistant Manager - Eng'g,1,0,,DefaultAdmin,This Job is for Assistant Manager - Eng'g Users only,,,
NA770010,Assistant Manager - Quality,1,0,,DefaultAdmin,This Job is for Assistant Manager - Quality Users only,,,
NA770011,Assistant Manager - Sales,1,0,,DefaultAdmin,This Job is for Assistant Manager - Sales Users only,,,
NA770013,Assistant Manager - HR,1,0,,DefaultAdmin,This Job is for Assistant Manager - HR Users only,,,
NA770025,Engineer I,1,0,,DefaultAdmin,This Job is for Engineer I Users only,,,
NA770032,GM,1,0,,DefaultAdmin,This Job is for GM Users only,,,
NA770033,GM - Corp Purchasing,1,0,,DefaultAdmin,This Job is for GM - Corp Purchasing Users only,,,
NA770037,GM - Human Resources,1,0,,DefaultAdmin,This Job is for GM - Human Resources Users only,,,
NA770038,GM - Sales,1,0,,DefaultAdmin,This Job is for GM - Sales Users only,,,
NA770045,Manager,1,0,,DefaultAdmin,This Job is for Manager Users only,,,
NA770047,Manager - Accounting,1,0,,DefaultAdmin,This Job is for Manager - Accounting Users only,,,
NA770049,Manager - Engineering,1,0,,DefaultAdmin,This Job is for Manager - Engineering Users only,,,
NA770055,Program Manager,1,0,,DefaultAdmin,This Job is for Program Manager Users only,,,
NA770058,Manager - Sales,1,0,,DefaultAdmin,This Job is for Manager - Sales Users only,,,
NA770075,"Designer, Sr.",1,0,,DefaultAdmin,"This Job is for Designer, Sr. Users only",,,
NA770076,"Engineer, Sr.",1,0,,DefaultAdmin,"This Job is for Engineer, Sr. Users only",,,
NA770084,Specialist - Support,1,0,,DefaultAdmin,This Job is for Specialist - Support Users only,,,
NA770089,VP,1,0,,DefaultAdmin,This Job is for VP Users only,,,
NA770101,"Specialist, Sr. - HR",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - HR Users only",,,
NA770107,Manager- Human Resources,1,0,,DefaultAdmin,This Job is for Manager- Human Resources Users only,,,
NA770111,Assistant GM - Sales,1,0,,DefaultAdmin,This Job is for Assistant GM - Sales Users only,,,
NA770112,Assistant GM - Quality,1,0,,DefaultAdmin,This Job is for Assistant GM - Quality Users only,,,
NA770113,Assistant Manager - Purchasing,1,0,,DefaultAdmin,This Job is for Assistant Manager - Purchasing Users only,,,
NA770126,Specialist - HR,1,0,,DefaultAdmin,This Job is for Specialist - HR Users only,,,
NA770127,Assistant GM - Accounting,1,0,,DefaultAdmin,This Job is for Assistant GM - Accounting Users only,,,
NA770129,Assistant GM - Finance,1,0,,DefaultAdmin,This Job is for Assistant GM - Finance Users only,,,
NA770131,Manager - Purchasing,1,0,,DefaultAdmin,This Job is for Manager - Purchasing Users only,,,
NA770134,VP Sales,1,0,,DefaultAdmin,This Job is for VP Sales Users only,,,
NA770148,GM - Technical,1,0,,DefaultAdmin,This Job is for GM - Technical Users only,,,
NA770149,Assistant GM - Corporate IS,1,0,,DefaultAdmin,This Job is for Assistant GM - Corporate IS Users only,,,
NA770152,VP Purchasing,1,0,,DefaultAdmin,This Job is for VP Purchasing Users only,,,
NA770156,Specialist - Quality,1,0,,DefaultAdmin,This Job is for Specialist - Quality Users only,,,
NA770160,"Specialist, Sr. - Sales",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Sales Users only",,,
NA770161,Engineer,1,0,,DefaultAdmin,This Job is for Engineer Users only,,,
NA770163,GM - Finance,1,0,,DefaultAdmin,This Job is for GM - Finance Users only,,,
NA770164,Specialist - Sales,1,0,,DefaultAdmin,This Job is for Specialist - Sales Users only,,,
NA770165,Manager - CIS,1,0,,DefaultAdmin,This Job is for Manager - CIS Users only,,,
NA770166,Manager - Technical,1,0,,DefaultAdmin,This Job is for Manager - Technical Users only,,,
NA770167,"Engineer, Principle",1,0,,DefaultAdmin,"This Job is for Engineer, Principle Users only",,,
NA770171,Specialist - Purchasing,1,0,,DefaultAdmin,This Job is for Specialist - Purchasing Users only,,,
NA770172,Specialist - Cost Planning,1,0,,DefaultAdmin,This Job is for Specialist - Cost Planning Users only,,,
NA770173,Specialist - SAM,1,0,,DefaultAdmin,This Job is for Specialist - SAM Users only,,,
NA770174,Specialist - CIS,1,0,,DefaultAdmin,This Job is for Specialist - CIS Users only,,,
NA770175,Specialist - Help Desk (NE),1,0,,DefaultAdmin,This Job is for Specialist - Help Desk (NE) Users only,,,
NA770176,Specialist - Sales Rep,1,0,,DefaultAdmin,This Job is for Specialist - Sales Rep Users only,,,
NA770181,Specialist - Tax,1,0,,DefaultAdmin,This Job is for Specialist - Tax Users only,,,
NA770184,Specialist - Legal,1,0,,DefaultAdmin,This Job is for Specialist - Legal Users only,,,
NA770186,Specialist - AR,1,0,,DefaultAdmin,This Job is for Specialist - AR Users only,,,
NA770187,Specialist - AR Admin (NE),1,0,,DefaultAdmin,This Job is for Specialist - AR Admin (NE) Users only,,,
NA770192,"Specialist, Sr. - Accounting",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Accounting Users only",,,
NA770193,"Specialist, Sr. - Purchasing",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Purchasing Users only",,,
NA770195,"Specialist, Sr. - SAM",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - SAM Users only",,,
NA770196,"Specialist, Sr. - GA",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - GA Users only",,,
NA770197,Specialist - Finance,1,0,,DefaultAdmin,This Job is for Specialist - Finance Users only,,,
NA770198,"Specialist, Sr. - Sales Plan",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Sales Plan Users only",,,
NA770199,"Specialist, Sr. Purchasing PT",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. Purchasing PT Users only",,,
NA770200,"Specialist, Sr. - CIS",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - CIS Users only",,,
NA770202,"Specialist, Sr. - Quality",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Quality Users only",,,
NA770203,"CAE Engineer, Sr",1,0,,DefaultAdmin,"This Job is for CAE Engineer, Sr Users only",,,
NA770204,Corporate Counsel,1,0,,DefaultAdmin,This Job is for Corporate Counsel Users only,,,
NA770205,Specialist - GA,1,0,,DefaultAdmin,This Job is for Specialist - GA Users only,,,
NA770206,"Specialist, Sr. - JDE",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - JDE Users only",,,
NA770208,"Advisor, Sr",1,0,,DefaultAdmin,"This Job is for Advisor, Sr Users only",,,
NA770210,Specialist - Warranty,1,0,,DefaultAdmin,This Job is for Specialist - Warranty Users only,,,
NA770211,Specialist - Accounting,1,0,,DefaultAdmin,This Job is for Specialist - Accounting Users only,,,
NA770212,CAE Engineer,1,0,,DefaultAdmin,This Job is for CAE Engineer Users only,,,
NA770213,Assistant GM - HR,1,0,,DefaultAdmin,This Job is for Assistant GM - HR Users only,,,
NA770215,"GM, Sr.",1,0,,DefaultAdmin,"This Job is for GM, Sr. Users only",,,
NA770216,"Specialist, Sr. - Customs (PT)",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Customs (PT) Users only",,,
NA770219,"Specialist, Sr. - Corp Plan",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Corp Plan Users only",,,
NA770220,Designer,1,0,,DefaultAdmin,This Job is for Designer Users only,,,
NA770223,Assistant Manager - CIS,1,0,,DefaultAdmin,This Job is for Assistant Manager - CIS Users only,,,
NA770226,Assistant GM,1,0,,DefaultAdmin,This Job is for Assistant GM Users only,,,
NA770227,Specialist - Corp Planning,1,0,,DefaultAdmin,This Job is for Specialist - Corp Planning Users only,,,
NA770231,Principle,1,0,,DefaultAdmin,This Job is for Principle Users only,,,
NA770233,Specialist - Production Ctrl,1,0,,DefaultAdmin,This Job is for Specialist - Production Ctrl Users only,,,
NA770235,"Manager, Sr. - Project",1,0,,DefaultAdmin,"This Job is for Manager, Sr. - Project Users only",,,
NA770236,"Manager, Project",1,0,,DefaultAdmin,"This Job is for Manager, Project Users only",,,
NA770237,Executive Business Manager,1,0,,DefaultAdmin,This Job is for Executive Business Manager Users only,,,
NA770238,AGM - Corporate Counsel,1,0,,DefaultAdmin,This Job is for AGM - Corporate Counsel Users only,,,
NA770302,"Specialist, Sr. - Legal",1,0,,DefaultAdmin,"This Job is for Specialist, Sr. - Legal Users only",,,
NA770303,TPS Engineer,1,0,,DefaultAdmin,This Job is for TPS Engineer Users only,,,
NA770306,Senior Principal,1,0,,DefaultAdmin,This Job is for Senior Principal Users only,,,
NA770307,Sales Engineer II,1,0,,DefaultAdmin,This Job is for Sales Engineer II Users only,,,
NA770888,Manager,1,0,,DefaultAdmin,This Job is for Manager Users only,,,
NA770999,GM,1,0,,DefaultAdmin,This Job is for GM Users only,,,
NA771002,Lead Specialist - OneFA,1,0,,DefaultAdmin,This Job is for Lead Specialist - OneFA Users only,,,
NA771003,Lead Specialist - CIS,1,0,,DefaultAdmin,This Job is for Lead Specialist - CIS Users only,,,
NA771004,Intern,1,0,,DefaultAdmin,This Job is for Intern Users only,,,
NA771005,Specialist - Engineering Techn,1,0,,DefaultAdmin,This Job is for Specialist - Engineering Techn Users only,,,
NA771006,Specialist Sr. - Engineering T,1,0,,DefaultAdmin,This Job is for Specialist Sr. - Engineering T Users only,,,
NA771007,Specialist - Tech Plan,1,0,,DefaultAdmin,This Job is for Specialist - Tech Plan Users only,,,
NA771008,"Lead Specialist, Sales",1,0,,DefaultAdmin,"This Job is for Lead Specialist, Sales Users only",,,
NA771009,"Sr, Manager",1,0,,DefaultAdmin,"This Job is for Sr, Manager Users only",,,
NA771010,Specialist - EHS,1,0,,DefaultAdmin,This Job is for Specialist - EHS Users only,,,
NA771011,Lead Specialist OneHR,1,0,,DefaultAdmin,This Job is for Lead Specialist OneHR Users only,,,
NA771012,General Counsel,1,0,,DefaultAdmin,This Job is for General Counsel Users only,,,
NA990001,Sr Test Technician,1,0,,DefaultAdmin,This Job is for Sr Test Technician Users only,,,
NA990002,Engineer,1,0,,DefaultAdmin,This Job is for Engineer Users only,,,
NA990006,Test Technician,1,0,,DefaultAdmin,This Job is for Test Technician Users only,,,
NA990008,Assistant Manager,1,0,,DefaultAdmin,This Job is for Assistant Manager Users only,,,
NAAG1023,AGM I - Eng,1,0,,DefaultAdmin,This Job is for AGM I - Eng Users only,,,
NAAG1047,AGM I - Sales,1,0,,DefaultAdmin,This Job is for AGM I - Sales Users only,,,
NAAM1023,Asst Mgr I - Eng,1,0,,DefaultAdmin,This Job is for Asst Mgr I - Eng Users only,,,
NAAM1047,Asst Mgr I - Sales,1,0,,DefaultAdmin,This Job is for Asst Mgr I - Sales Users only,,,
NACO1000,Co-Op - Non-Technical,1,0,,DefaultAdmin,This Job is for Co-Op - Non-Technical Users only,,,
NACO2000,Co-Op - Technical,1,0,,DefaultAdmin,This Job is for Co-Op - Technical Users only,,,
NAE55007,Coordinator,1,0,,DefaultAdmin,This Job is for Coordinator Users only,,,
NAE55008,SR COORDINATOR,1,0,,DefaultAdmin,This Job is for SR COORDINATOR Users only,,,
NAE55048,President,1,0,,DefaultAdmin,This Job is for President Users only,,,
NAE55060,Senior Coordinator,1,0,,DefaultAdmin,This Job is for Senior Coordinator Users only,,,
NAE55151,Consultant,1,0,,DefaultAdmin,This Job is for Consultant Users only,,,
NAE66125,Chairman of Board,1,0,,DefaultAdmin,This Job is for Chairman of Board Users only,,,
NAE66967,Coordinator,1,0,,DefaultAdmin,This Job is for Coordinator Users only,,,
NAE77002,SPECIALIST,1,0,,DefaultAdmin,This Job is for SPECIALIST Users only,,,
NAE77003,EXEC ADVISOR,1,0,,DefaultAdmin,This Job is for EXEC ADVISOR Users only,,,
NAE77004,Manager,1,0,,DefaultAdmin,This Job is for Manager Users only,,,
NAE77006,AGM,1,0,,DefaultAdmin,This Job is for AGM Users only,,,
NAE77032,GM,1,0,,DefaultAdmin,This Job is for GM Users only,,,
NAE77076,"Engineer, Sr.",1,0,,DefaultAdmin,"This Job is for Engineer, Sr. Users only",,,
NAE77089,VP,1,0,,DefaultAdmin,This Job is for VP Users only,,,
NAE77125,President,1,0,,DefaultAdmin,This Job is for President Users only,,,
NAE77134,VP Sales,1,0,,DefaultAdmin,This Job is for VP Sales Users only,,,
NAE77148,GM - Technical,1,0,,DefaultAdmin,This Job is for GM - Technical Users only,,,
NAE77161,Engineer,1,0,,DefaultAdmin,This Job is for Engineer Users only,,,
NAE77232,VP - Senior,1,0,,DefaultAdmin,This Job is for VP - Senior Users only,,,
NAE77233,Chief of IE BP,1,0,,DefaultAdmin,This Job is for Chief of IE BP Users only,,,
NAEG1023,Eng I - Eng,1,0,,DefaultAdmin,This Job is for Eng I - Eng Users only,,,
NALS1006,Lead Spec I - CAD,1,0,,DefaultAdmin,This Job is for Lead Spec I - CAD Users only,,,
NALS1010,Lead Spec I - CIS,1,0,,DefaultAdmin,This Job is for Lead Spec I - CIS Users only,,,
NAMG1001,Mgr I - Accounting,1,0,,DefaultAdmin,This Job is for Mgr I - Accounting Users only,,,
NAMG1009,Mgr I - CAE,1,0,,DefaultAdmin,This Job is for Mgr I - CAE Users only,,,
NAMG1014,Mgr I - Corp Purch,1,0,,DefaultAdmin,This Job is for Mgr I - Corp Purch Users only,,,
